Class Name,CBO,DIT,LCOM,NOC,RFC,WMC
com.sk89q.worldedit.util.SideEffect,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.SideEffect.State,N/A,N/A,6,N/A,N/A,
com.sk89q.worldedit.util.SideEffectSet,27,1,4,0,27,15
com.sk89q.worldedit.util.TargetBlock,10,1,1,0,41,32
com.sk89q.worldedit.util.TreeGenerator,11,1,2,N/A,16,18
com.sk89q.worldedit.util.TreeGenerator.TreeType,N/A,N/A,31,N/A,N/A,
com.sk89q.worldedit.util.WeightedChoice,2,1,1,0,10,6
com.sk89q.worldedit.util.WeightedChoice.Choice,1,6,20,3,0,
com.sk89q.worldedit.util.YAMLConfiguration,7,2,2,1,19,5
com.sk89q.worldedit.util.asset.AssetLoadTask,2,1,1,0,3,2
com.sk89q.worldedit.util.asset.AssetLoader,6,1,1,1,15,9
com.sk89q.worldedit.util.asset.AssetLoaders,7,1,1,0,42,18
com.sk89q.worldedit.util.asset.ImageHeightmapLoader,4,2,2,0,10,4
com.sk89q.worldedit.util.asset.holder.ImageHeightmap,4,1,1,0,8,6
com.sk89q.worldedit.util.auth.AuthorizationException,9,4,0,0,11,6
com.sk89q.worldedit.util.auth.Subject,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.collection.BlockMap,17,2,3,0,84,55
com.sk89q.worldedit.util.collection.BlockMap.LazyEntry,2,28.6765,44,7,0.6667,
com.sk89q.worldedit.util.collection.DoubleArrayList,3,1,1,0,14,7
com.sk89q.worldedit.util.collection.DoubleArrayList.Entry,2,6.75,16,4,0,
com.sk89q.worldedit.util.collection.DoubleArrayList.ForwardEntryIterator,1,12.25,16,4,0.3333,
com.sk89q.worldedit.util.collection.DoubleArrayList.ReverseEntryIterator,1,12.25,16,4,0.3333,
com.sk89q.worldedit.util.collection.Int2BaseBlockMap,4,3,1,0,46,28
com.sk89q.worldedit.util.collection.LocatedBlockList,10,1,1,0,29,11
com.sk89q.worldedit.util.collection.LongPositionList,3,1,1,0,16,6
com.sk89q.worldedit.util.collection.LongPositionList.PositionIterator,3,10,13,2,0,
com.sk89q.worldedit.util.collection.MoreStreams,1,1,4,0,20,8
com.sk89q.worldedit.util.collection.PositionList,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.collection.VectorPositionList,2,1,1,0,16,8
com.sk89q.worldedit.util.concurrency.EvenMoreExecutors,2,1,1,N/A,10,4
com.sk89q.worldedit.util.concurrency.LazyReference,39,1,3,N/A,9,7
com.sk89q.worldedit.util.concurrency.LazyReference.RefInfo,2,3,3,1,0,
com.sk89q.worldedit.util.eventbus.AnnotatedSubscriberFinder,6,1,1,0,16,6
com.sk89q.worldedit.util.eventbus.EventBus,22,1,1,N/A,34,14
com.sk89q.worldedit.util.eventbus.EventHandler,7,1,2,2,11,9
com.sk89q.worldedit.util.eventbus.EventHandler.Priority,N/A,N/A,0,N/A,N/A,
com.sk89q.worldedit.util.eventbus.HierarchyCache,1,1,2,0,16,4
com.sk89q.worldedit.util.eventbus.MethodEventHandler,2,2,1,0,13,10
com.sk89q.worldedit.util.eventbus.MethodHandleEventHandler,3,2,1,0,14,10
com.sk89q.worldedit.util.eventbus.Subscribe,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.eventbus.SubscriberFindingStrategy,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.formatting.WorldEditText,17,1,1,0,13,3
com.sk89q.worldedit.util.formatting.component.CodeFormat,2,2,1,0,7,3
com.sk89q.worldedit.util.formatting.component.CommandListBox,4,4,1,0,16,8
com.sk89q.worldedit.util.formatting.component.CommandListBox.CommandEntry,2,15,22,2,0,
com.sk89q.worldedit.util.formatting.component.CommandUsageBox,5,2,1,0,25,4
com.sk89q.worldedit.util.formatting.component.ErrorFormat,3,2,1,0,7,3
com.sk89q.worldedit.util.formatting.component.InvalidComponentException,5,4,0,0,4,2
com.sk89q.worldedit.util.formatting.component.LabelFormat,1,2,1,0,7,3
com.sk89q.worldedit.util.formatting.component.MessageBox,6,2,2,1,24,11
com.sk89q.worldedit.util.formatting.component.PaginationBox,20,3,3,8,41,23
com.sk89q.worldedit.util.formatting.component.PaginationBox.ListPaginationBox,1,9.1,12,3,1,
com.sk89q.worldedit.util.formatting.component.SideEffectBox,9,4,1,0,36,7
com.sk89q.worldedit.util.formatting.component.SubtleFormat,5,2,1,0,7,3
com.sk89q.worldedit.util.formatting.component.TextComponentProducer,12,1,1,6,12,6
com.sk89q.worldedit.util.formatting.component.TextUtils,6,1,2,0,10,6
com.sk89q.worldedit.util.function.IOFunction,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.function.IORunnable,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.function.LevenshteinDistance,1,1,1,0,13,17
com.sk89q.worldedit.util.gson.BlockVectorAdapter,2,1,1,0,7,2
com.sk89q.worldedit.util.gson.GsonUtil,6,1,2,N/A,7,3
com.sk89q.worldedit.util.gson.VectorAdapter,5,1,1,0,7,2
com.sk89q.worldedit.util.io.Closer,11,1,2,N/A,25,18
com.sk89q.worldedit.util.io.Closer.LoggingSuppressor,1,4.5,5,1,0,
com.sk89q.worldedit.util.io.Closer.SuppressingSuppressor,2,17.6429,23,3,0.3333,
com.sk89q.worldedit.util.io.Closer.Suppressor,N/A,N/A,0,N/A,N/A,
com.sk89q.worldedit.util.io.ForwardSeekableInputStream,1,2,1,0,21,14
com.sk89q.worldedit.util.io.ResourceLoader,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.io.WorldEditResourceLoader,4,1,1,1,3,2
com.sk89q.worldedit.util.io.file.ArchiveDir,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.io.file.ArchiveNioSupport,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.io.file.ArchiveNioSupports,4,1,3,0,17,8
com.sk89q.worldedit.util.io.file.ArchiveUnpacker,4,1,1,N/A,21,7
com.sk89q.worldedit.util.io.file.AttributeTarget,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.io.file.FileSelectionAbortedException,3,5,0,0,6,3
com.sk89q.worldedit.util.io.file.FilenameException,9,4,1,3,7,4
com.sk89q.worldedit.util.io.file.FilenameResolutionException,3,5,0,0,6,3
com.sk89q.worldedit.util.io.file.InvalidFilenameException,3,5,0,0,6,3
com.sk89q.worldedit.util.io.file.MorePaths,4,1,3,0,18,7
com.sk89q.worldedit.util.io.file.SafeFiles,9,1,4,0,37,19
com.sk89q.worldedit.util.io.file.ZipArchiveNioSupport,3,1,2,N/A,14,4
com.sk89q.worldedit.util.lifecycle.ConstantLifecycled,2,1,2,N/A,5,3
com.sk89q.worldedit.util.lifecycle.FlatMapLifecycled,4,1,2,0,14,7
com.sk89q.worldedit.util.lifecycle.Lifecycled,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.lifecycle.Lifecycled.Events,N/A,N/A,0,N/A,N/A,
com.sk89q.worldedit.util.lifecycle.LifecycledCallbackHandler,5,1,1,0,15,11
com.sk89q.worldedit.util.lifecycle.MapLifecycled,3,1,2,0,18,9
com.sk89q.worldedit.util.lifecycle.SimpleLifecycled,7,1,3,N/A,12,8
com.sk89q.worldedit.util.lifecycle.Token,1,1,0,0,1,1
com.sk89q.worldedit.util.logging.DynamicStreamHandler,1,3,1,0,27,30
com.sk89q.worldedit.util.logging.LogFormat,2,2,1,0,21,9
com.sk89q.worldedit.util.net.HttpRequest,5,1,3,0,68,37
com.sk89q.worldedit.util.net.HttpRequest.BufferedResponse,0,13,50,5,0.5,
com.sk89q.worldedit.util.net.HttpRequest.Form,4,21.75,50,6,0.4,
com.sk89q.worldedit.util.paste.ActorCallbackPaste,8,1,1,N/A,22,4
com.sk89q.worldedit.util.paste.EngineHubPaste,5,1,1,0,3,1
com.sk89q.worldedit.util.paste.EngineHubPaste.PasteTask,2,27.6786,36,2,0,
com.sk89q.worldedit.util.paste.EngineHubPaste.SignedPasteResponse,2,0,0,0,0,
com.sk89q.worldedit.util.paste.PasteMetadata,6,1,0,0,0,0
com.sk89q.worldedit.util.paste.Paster,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.paste.Pasters,1,1,1,N/A,5,2
com.sk89q.worldedit.util.report.ConfigReport,4,2,0,0,6,1
com.sk89q.worldedit.util.report.DataReport,5,1,2,3,43,29
com.sk89q.worldedit.util.report.DataReport.Line,1,0,4,3,0,
com.sk89q.worldedit.util.report.HierarchyObjectReport,2,3,0,0,5,2
com.sk89q.worldedit.util.report.Report,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.report.ReportList,2,1,2,0,59,30
com.sk89q.worldedit.util.report.ShallowObjectReport,4,2,1,1,16,6
com.sk89q.worldedit.util.report.StackTraceReport,2,1,1,0,12,6
com.sk89q.worldedit.util.report.SystemInfoReport,2,2,0,0,39,3
com.sk89q.worldedit.util.report.Unreported,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.task.AbstractTask,2,3,4,1,8,5
com.sk89q.worldedit.util.task.FutureForwardingTask,5,4,3,0,19,14
com.sk89q.worldedit.util.task.SimpleSupervisor,3,1,1,0,10,2
com.sk89q.worldedit.util.task.Supervisor,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.task.Task,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.task.Task.State,N/A,N/A,0,N/A,N/A,
com.sk89q.worldedit.util.task.TaskStateComparator,1,1,1,0,4,1
com.sk89q.worldedit.util.task.progress.Progress,3,1,2,2,12,16
com.sk89q.worldedit.util.task.progress.ProgressIterator,2,1,2,0,16,8
com.sk89q.worldedit.util.task.progress.ProgressObservable,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.time.FileNameDateTimeParser,3,1,2,0,17,6
com.sk89q.worldedit.util.time.ModificationDateTimeParser,2,1,2,0,9,5
com.sk89q.worldedit.util.time.SnapshotDateTimeParser,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.util.translation.TranslationManager,12,1,3,0,66,30
com.sk89q.worldedit.world.AbstractWorld,25,1,18,6,36,25
com.sk89q.worldedit.world.AbstractWorld.QueuedEffect,2,9.3333,13,3,0,
com.sk89q.worldedit.world.DataException,25,3,0,2,4,2
com.sk89q.worldedit.world.DataFixer,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.DataFixer.FixType,0,0,2,1,0,
com.sk89q.worldedit.world.DataFixer.FixTypes,1,0,2,1,0,
com.sk89q.worldedit.world.NbtValued,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.NullWorld,29,2,23,0,29,25
com.sk89q.worldedit.world.RegenOptions,15,1,3,1,9,5
com.sk89q.worldedit.world.RegenOptions.Builder,0,8.25,13,4,0,
com.sk89q.worldedit.world.World,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.WorldUnloadedException,1,4,0,0,3,1
com.sk89q.worldedit.world.biome.BiomeCategories,2,1,1,N/A,4,3
com.sk89q.worldedit.world.biome.BiomeCategory,12,2,0,0,4,2
com.sk89q.worldedit.world.biome.BiomeData,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.biome.BiomeName,4,1,1,0,5,3
com.sk89q.worldedit.world.biome.BiomeType,68,2,2,N/A,6,4
com.sk89q.worldedit.world.biome.BiomeTypes,14,1,1,N/A,3,2
com.sk89q.worldedit.world.biome.Biomes,6,1,1,N/A,13,5
com.sk89q.worldedit.world.block.BaseBlock,102,1,3,1,39,28
com.sk89q.worldedit.world.block.BlockCategories,6,1,1,N/A,4,3
com.sk89q.worldedit.world.block.BlockCategory,23,2,1,0,13,2
com.sk89q.worldedit.world.block.BlockState,123,1,4,1,74,45
com.sk89q.worldedit.world.block.BlockStateHolder,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.block.BlockType,134,1,9,0,51,29
com.sk89q.worldedit.world.block.BlockTypes,68,1,1,N/A,3,2
com.sk89q.worldedit.world.block.FuzzyBlockState,9,2,2,0,14,7
com.sk89q.worldedit.world.block.FuzzyBlockState.Builder,2,23,60,5,1,
com.sk89q.worldedit.world.chunk.AnvilChunk,15,1,1,0,42,33
com.sk89q.worldedit.world.chunk.AnvilChunk13,15,1,2,1,46,30
com.sk89q.worldedit.world.chunk.AnvilChunk16,8,2,1,0,8,5
com.sk89q.worldedit.world.chunk.AnvilChunk18,15,1,2,0,49,26
com.sk89q.worldedit.world.chunk.Chunk,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.chunk.OldChunk,15,1,1,0,36,18
com.sk89q.worldedit.world.chunk.PackedIntArrayReader,3,1,1,0,6,4
com.sk89q.worldedit.world.entity.EntityType,26,2,2,N/A,7,5
com.sk89q.worldedit.world.entity.EntityTypes,18,1,1,N/A,3,2
com.sk89q.worldedit.world.fluid.FluidCategories,3,1,1,N/A,8,4
com.sk89q.worldedit.world.fluid.FluidCategory,6,2,0,0,3,1
com.sk89q.worldedit.world.fluid.FluidType,5,2,1,N/A,5,3
com.sk89q.worldedit.world.fluid.FluidTypes,2,1,1,N/A,8,4
com.sk89q.worldedit.world.gamemode.GameMode,10,2,2,N/A,6,4
com.sk89q.worldedit.world.gamemode.GameModes,8,1,1,N/A,8,4
com.sk89q.worldedit.world.generation.ConfiguredFeatureType,18,2,1,N/A,4,3
com.sk89q.worldedit.world.generation.StructureType,15,2,1,N/A,4,3
com.sk89q.worldedit.world.item.ItemCategories,2,1,1,N/A,4,3
com.sk89q.worldedit.world.item.ItemCategory,18,2,1,0,13,2
com.sk89q.worldedit.world.item.ItemType,59,1,4,0,27,12
com.sk89q.worldedit.world.item.ItemTypes,16,1,1,N/A,3,2
com.sk89q.worldedit.world.registry.BiomeRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.BlockCategoryRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.BlockMaterial,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.BlockRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.BundledBlockData,8,1,2,N/A,21,10
com.sk89q.worldedit.world.registry.BundledBlockData.BlockEntry,2,0,0,0,0,
com.sk89q.worldedit.world.registry.BundledBlockRegistry,15,1,4,5,15,7
com.sk89q.worldedit.world.registry.BundledItemData,9,1,2,N/A,22,10
com.sk89q.worldedit.world.registry.BundledItemData.ItemEntry,1,0,0,0,0,
com.sk89q.worldedit.world.registry.BundledItemRegistry,12,1,2,4,15,9
com.sk89q.worldedit.world.registry.BundledRegistries,26,1,8,6,22,11
com.sk89q.worldedit.world.registry.CategoryRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.EntityRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.ItemCategoryRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.ItemMaterial,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.ItemRegistry,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.LegacyMapper,33,1,2,N/A,54,24
com.sk89q.worldedit.world.registry.LegacyMapper.LegacyDataFile,1,1.5,0,0,0,
com.sk89q.worldedit.world.registry.NullBiomeRegistry,5,1,2,0,6,3
com.sk89q.worldedit.world.registry.NullBlockCategoryRegistry,3,1,1,0,2,1
com.sk89q.worldedit.world.registry.NullEntityRegistry,3,1,1,0,1,1
com.sk89q.worldedit.world.registry.NullItemCategoryRegistry,3,1,1,0,2,1
com.sk89q.worldedit.world.registry.PassthroughBlockMaterial,8,1,1,4,47,20
com.sk89q.worldedit.world.registry.PassthroughItemMaterial,4,1,1,0,7,3
com.sk89q.worldedit.world.registry.Registries,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.registry.SimpleBlockMaterial,3,1,19,0,38,38
com.sk89q.worldedit.world.registry.SimpleItemMaterial,3,2,2,N/A,3,3
com.sk89q.worldedit.world.snapshot.InvalidSnapshotException,3,3,0,0,0,0
com.sk89q.worldedit.world.snapshot.ModificationTimerParser,2,1,1,0,4,1
com.sk89q.worldedit.world.snapshot.Snapshot,14,1,2,0,42,32
com.sk89q.worldedit.world.snapshot.SnapshotDateParser,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.snapshot.SnapshotRepository,10,1,1,0,42,35
com.sk89q.worldedit.world.snapshot.SnapshotRestore,12,1,1,0,35,23
com.sk89q.worldedit.world.snapshot.YYMMDDHHIISSParser,2,1,1,0,9,2
com.sk89q.worldedit.world.snapshot.experimental.Snapshot,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.snapshot.experimental.SnapshotComparator,2,1,1,0,3,2
com.sk89q.worldedit.world.snapshot.experimental.SnapshotDatabase,N/A,N/A,N/A,N/A,N/A,N/A
com.sk89q.worldedit.world.snapshot.experimental.SnapshotInfo,7,1,2,N/A,19,14
com.sk89q.worldedit.world.snapshot.experimental.SnapshotRestore,13,1,1,0,35,23
com.sk89q.worldedit.world.snapshot.experimental.fs.FileSystemSnapshotDatabase,16,1,2,0,79,42
com.sk89q.worldedit.world.snapshot.experimental.fs.FolderSnapshot,11,1,3,0,44,20
com.sk89q.worldedit.world.storage.ChunkStore,19,1,4,2,16,7
com.sk89q.worldedit.world.storage.ChunkStoreException,4,4,0,2,4,2
com.sk89q.worldedit.world.storage.ChunkStoreHelper,22,1,2,0,31,17
com.sk89q.worldedit.world.storage.ChunkStoreHelper.ChunkDataInputSupplier,N/A,N/A,0,N/A,N/A,
com.sk89q.worldedit.world.storage.FileLegacyChunkStore,4,3,2,0,6,4
com.sk89q.worldedit.world.storage.FileMcRegionChunkStore,4,3,1,0,16,10
com.sk89q.worldedit.world.storage.InvalidFormatException,8,4,0,0,2,1
com.sk89q.worldedit.world.storage.LegacyChunkStore,9,2,1,3,13,5
com.sk89q.worldedit.world.storage.McRegionChunkStore,10,2,1,3,15,9
com.sk89q.worldedit.world.storage.McRegionReader,5,1,1,0,19,13
com.sk89q.worldedit.world.storage.MissingChunkException,11,5,1,0,4,3
com.sk89q.worldedit.world.storage.MissingWorldException,6,5,1,0,6,4
com.sk89q.worldedit.world.storage.NBTConversions,5,1,2,N/A,12,8
com.sk89q.worldedit.world.storage.TrueZipLegacyChunkStore,4,3,2,0,24,15
com.sk89q.worldedit.world.storage.TrueZipMcRegionChunkStore,5,3,1,0,26,23
com.sk89q.worldedit.world.storage.ZippedLegacyChunkStore,4,3,2,0,24,15
com.sk89q.worldedit.world.storage.ZippedMcRegionChunkStore,5,3,1,0,26,23
com.sk89q.worldedit.world.weather.WeatherType,11,2,2,N/A,6,4
com.sk89q.worldedit.world.weather.WeatherTypes,9,1,1,N/A,8,4
